IDs	size (bp)	RNA-seq	Genome
PgCP_00012690	1527	1527	0
PgCP_00012691	2308	2308	0
PgCP_00012692	1864	1864	0
PgCP_00012693	794	794	0
PgCP_00012694	1374	1374	0
PgCP_00012706	1336	1336	0
PgCP_00012695	1501	1501	0
PgCP_00012701	1266	1266	0
PgCP_00012699	3052	3052	0
PgCP_00012700	2832	2832	0
PgCP_00012702	1493	1493	0
PgCP_00012703	1206	1206	0
PgCP_00012704	1828	1828	0
PgCP_00012705	2132	2132	0
PgCP_00012714	261	261	0
PgCP_00012720	1074	1074	0
PgCP_00012721	1076	1076	0
PgCP_00012722	1256	1256	0
PgCP_00012723	1355	1355	0
PgCP_00012715	1122	1122	0
PgCP_00012716	2187	2187	0
PgCP_00012724	3882	3882	0
PgCP_00012717	2477	2477	0
PgCP_00012718	2029	2029	0
PgCP_00012719	1845	1845	0
PgCP_00012725	1936	1936	0
PgCP_00012726	1033	1033	0
PgCP_00012727	1010	1010	0
PgCP_00012729	1338	1338	0
PgCP_00012745	2521	2521	0
PgCP_00012730	2290	2290	0
PgCP_00012731	3573	3573	0
PgCP_00012732	2779	2779	0
PgCP_00012733	2807	2807	0
PgCP_00012734	2783	2783	0
PgCP_00012735	1499	1499	0
PgCP_00012736	1527	1527	0
PgCP_00012737	1417	1417	0
PgCP_00012738	1812	1812	0
PgCP_00012739	1946	1946	0
PgCP_00012740	2366	2366	0
PgCP_00012741	2161	2161	0
PgCP_00012742	2194	2194	0
PgCP_00012743	3217	3217	0
PgCP_00012744	2804	2804	0
PgCP_00012746	810	810	0
PgCP_00012747	3260	3259	0
PgCP_00012749	304	304	0
PgCP_00012750	1077	1077	0
PgCP_00012751	1107	1107	0
PgCP_00012752	1046	1046	0
PgCP_00012753	1135	1135	0
PgCP_00012754	1054	1054	0
PgCP_00012755	1069	1069	0
PgCP_00012756	942	942	0
PgCP_00012758	4179	4179	0
PgCP_00012759	2214	2214	0
PgCP_00012760	1907	1907	0
PgCP_00012764	1332	1332	0
PgCP_00012765	1430	1430	0
PgCP_00012766	3109	3109	0
PgCP_00012767	3136	3136	0
PgCP_00012768	2994	2994	0
PgCP_00012769	1315	1315	0
PgCP_00012770	1413	1413	0
PgCP_00012774	1891	1891	0
PgCP_00012775	1986	1986	0
PgCP_00012771	3705	3705	0
PgCP_00012772	3684	3684	0
PgCP_00012776	2550	2550	0
PgCP_00012777	3134	3134	0
PgCP_00012778	820	820	0
PgCP_00012779	1615	1615	0
PgCP_00012780	1774	1774	0
PgCP_00012781	1273	1273	0
PgCP_00012782	808	808	0
PgCP_00012783	1777	1777	0
PgCP_00012784	2295	2295	0
PgCP_00012785	2651	2651	0
PgCP_00012786	2174	2174	0
PgCP_00012787	2177	2177	0
PgCP_00012788	2070	2070	0
PgCP_00012789	2427	2427	0
PgCP_00012790	2309	2309	0
PgCP_00012791	1801	1801	0
PgCP_00012792	2324	2324	0
PgCP_00012793	2323	2323	0
PgCP_00012794	2666	2666	0
PgCP_00012795	1984	1984	0
PgCP_00012796	2502	2502	0
PgCP_00012797	1791	1791	0
PgCP_00012799	3159	3159	0
PgCP_00012800	2890	2890	0
PgCP_00012801	4186	4186	0
PgCP_00012804	1139	1139	0
PgCP_00012811	2189	2188	0
PgCP_00012812	3277	3276	0
PgCP_00012813	1970	1969	0
PgCP_00012814	2443	2442	0
PgCP_00012815	1950	1949	0
PgCP_00012816	3531	3530	0
PgCP_00012817	1290	1290	0
PgCP_00012818	1291	1291	0
PgCP_00012823	1246	1246	0
PgCP_00012821	1197	1197	0
PgCP_00012822	1231	1231	0
PgCP_00012826	744	744	0
PgCP_00012824	1076	1076	0
PgCP_00012825	3112	3112	0
PgCP_00012827	2041	2041	0
PgCP_00012828	1468	1468	0
PgCP_00012829	1491	1491	0
PgCP_00012830	1438	1438	0
PgCP_00012831	1121	1121	0
PgCP_00012840	1888	1888	0
PgCP_00012841	1969	1969	0
PgCP_00012842	1974	1974	0
PgCP_00012843	5389	5389	0
PgCP_00012845	8025	8025	0
PgCP_00012846	4345	4345	0
PgCP_00012844	2025	2025	0
PgCP_00012867	1293	1293	0
PgCP_00012859	2047	2047	0
PgCP_00012860	2112	2112	0
PgCP_00012861	1923	1923	0
PgCP_00012862	2192	2192	0
PgCP_00012863	1754	1754	0
PgCP_00012864	1729	1729	0
PgCP_00012865	1151	1151	0
PgCP_00012854	4116	4116	0
PgCP_00012855	3999	3999	0
PgCP_00012856	4010	4010	0
PgCP_00012857	3961	3961	0
PgCP_00012858	3985	3985	0
PgCP_00012866	947	947	0
PgCP_00012868	1052	1052	0
PgCP_00012872	1497	1496	0
PgCP_00012873	1216	1215	0
PgCP_00012874	1217	1216	0
PgCP_00012875	1054	1054	0
PgCP_00012876	1684	1684	0
PgCP_00012877	1690	1690	0
PgCP_00012878	1716	1716	0
PgCP_00012879	1704	1704	0
PgCP_00012880	3231	3231	0
PgCP_00012881	2577	2577	0
PgCP_00012884	606	606	0
PgCP_00012885	1330	1330	0
PgCP_00012887	925	925	0
PgCP_00012888	1711	1711	0
PgCP_00012891	2445	2445	0
PgCP_00012892	2425	2425	0
PgCP_00012893	2421	2421	0
PgCP_00012894	4751	4751	0
PgCP_00012895	5044	5044	0
PgCP_00012896	2712	2712	0
PgCP_00012897	2268	2268	0
PgCP_00012898	446	446	0
PgCP_00012899	4964	4964	0
PgCP_00012901	2798	2798	0
PgCP_00012902	3137	3137	0
PgCP_00012903	3524	3524	0
PgCP_00012900	1357	1357	0
PgCP_00012904	1528	1528	0
PgCP_00012905	1870	1870	0
PgCP_00012906	1936	1936	0
PgCP_00012907	1457	1457	0
PgCP_00012908	1398	1398	0
PgCP_00012909	2425	2425	0
PgCP_00012910	1855	1855	0
PgCP_00012911	2168	2168	0
PgCP_00012912	1995	1995	0
PgCP_00012913	1428	1428	0
PgCP_00012914	2213	2213	0
PgCP_00012915	1956	1956	0
PgCP_00012916	1848	1848	0
PgCP_00012917	1598	1598	0
PgCP_00012918	1849	1849	0
PgCP_00012919	2307	2307	0
PgCP_00012920	1410	1410	0
PgCP_00012921	1760	1760	0
PgCP_00012922	1121	1121	0
PgCP_00012923	2284	2284	0
PgCP_00012924	2431	2431	0
PgCP_00012925	2394	2394	0
PgCP_00012930	525	525	0
PgCP_00012931	771	771	0
PgCP_00012927	2394	2393	0
PgCP_00012928	2143	2143	0
PgCP_00012929	2370	2370	0
PgCP_00012932	1574	1574	0
PgCP_00012933	1086	1086	0
PgCP_00012936	1432	1432	0
PgCP_00012934	1114	1114	0
PgCP_00012935	1044	1044	0
PgCP_00012937	2259	2259	0
PgCP_00012938	2199	2199	0
PgCP_00012939	2453	2453	0
PgCP_00012940	5829	5829	0
PgCP_00012941	5478	5478	0
PgCP_00012942	1356	1356	0
PgCP_00012943	1105	1105	0
PgCP_00012944	1008	1008	0
PgCP_00012945	1532	1532	0
PgCP_00012952	3030	3030	0
PgCP_00012953	2054	2054	0
PgCP_00012954	2133	2133	0
PgCP_00012955	1591	1591	0
PgCP_00012956	1311	1311	0
PgCP_00012957	1491	1491	0
PgCP_00012966	1135	1135	0
PgCP_00012964	3333	3333	0
PgCP_00012965	3347	3347	0
PgCP_00012967	956	956	0
PgCP_00012968	3306	3306	0
PgCP_00012969	3679	3679	0
PgCP_00012970	3057	3057	0
PgCP_00012971	2954	2954	0
PgCP_00012972	3384	3384	0
PgCP_00012973	3522	3522	0
PgCP_00012974	4095	4095	0
PgCP_00012975	3798	3798	0
PgCP_00012976	3431	3431	0
PgCP_00012980	2137	2137	0
PgCP_00012977	4164	4164	0
PgCP_00012978	4442	4442	0
PgCP_00012979	4213	4213	0
PgCP_00013028	756	756	0
PgCP_00013035	797	797	0
PgCP_00012981	1901	1901	0
PgCP_00012982	2564	2564	0
PgCP_00012983	2994	2994	0
PgCP_00012984	2331	2331	0
PgCP_00012985	1522	1522	0
PgCP_00012986	935	935	0
PgCP_00013037	2143	2143	0
PgCP_00012989	3030	3030	0
PgCP_00012990	3028	3028	0
PgCP_00012991	4664	4664	0
PgCP_00012992	3486	3486	0
PgCP_00012993	1750	1750	0
PgCP_00012994	3425	3425	0
PgCP_00012995	4331	4331	0
PgCP_00012996	3227	3227	0
PgCP_00012997	2406	2406	0
PgCP_00012998	3808	3808	0
PgCP_00012999	4155	4155	0
PgCP_00013000	3941	3941	0
PgCP_00013001	2384	2384	0
PgCP_00013002	2305	2305	0
PgCP_00013003	2673	2673	0
PgCP_00013004	1806	1806	0
PgCP_00013005	3902	3902	0
PgCP_00013006	3424	3424	0
PgCP_00013007	4293	4293	0
PgCP_00013008	4496	4496	0
PgCP_00013009	4012	4012	0
PgCP_00013010	2089	2088	0
PgCP_00013011	1465	1464	0
PgCP_00013012	1835	1834	0
PgCP_00013013	2105	2104	0
PgCP_00013014	1480	1479	0
PgCP_00013015	2073	2072	0
PgCP_00013016	1144	1143	0
PgCP_00013017	2512	2511	0
PgCP_00013018	2704	2703	0
PgCP_00013019	2974	2973	0
PgCP_00013020	2958	2957	0
PgCP_00013021	1849	1848	0
PgCP_00013022	1711	1710	0
PgCP_00013023	2170	2169	0
PgCP_00013024	1160	1159	0
PgCP_00013025	403	403	0
PgCP_00013026	822	822	0
PgCP_00013027	563	563	0
PgCP_00013040	2605	2605	0
PgCP_00013041	2602	2602	0
PgCP_00013038	2839	2839	0
PgCP_00013054	853	853	0
PgCP_00013055	1189	1189	0
PgCP_00013056	1787	1787	0
PgCP_00013039	2768	2768	0
PgCP_00013042	3191	3191	0
PgCP_00013043	3554	3554	0
PgCP_00013044	3859	3859	0
PgCP_00013045	4063	4063	0
PgCP_00013046	3353	3353	0
PgCP_00013047	628	628	0
PgCP_00013048	1811	1811	0
PgCP_00013049	1559	1559	0
PgCP_00013050	1264	1264	0
PgCP_00013051	1084	1084	0
PgCP_00013052	1406	1406	0
PgCP_00013053	1137	1137	0
PgCP_00013059	1894	1894	0
PgCP_00013060	2476	2476	0
PgCP_00013061	2164	2164	0
PgCP_00013062	3204	3204	0
PgCP_00013063	1692	1692	0
PgCP_00013064	1557	1557	0
PgCP_00013065	1723	1723	0
PgCP_00013066	1685	1685	0
PgCP_00013067	1712	1712	0
PgCP_00013068	1731	1731	0
PgCP_00013069	1643	1643	0
PgCP_00013070	1782	1782	0
PgCP_00013071	1768	1768	0
PgCP_00013072	1708	1708	0
PgCP_00013080	2901	2901	0
PgCP_00013075	2651	2651	0
PgCP_00013076	3055	3055	0
PgCP_00013077	2797	2797	0
PgCP_00013082	1472	1472	0
PgCP_00013073	1710	1710	0
PgCP_00013074	1331	1331	0
PgCP_00013078	1208	1208	0
PgCP_00013087	3997	3996	0
PgCP_00013089	3318	3318	0
PgCP_00013090	3344	3344	0
PgCP_00013088	3479	3479	0
PgCP_00013091	2508	2508	0
PgCP_00013092	1950	1950	0
PgCP_00013097	805	805	0
PgCP_00013093	2027	2027	0
PgCP_00013094	2031	2031	0
PgCP_00013095	2027	2027	0
PgCP_00013096	2030	2030	0
PgCP_00013098	621	621	0
PgCP_00013099	639	639	0
PgCP_00013128	3863	3863	0
PgCP_00013129	2149	2149	0
PgCP_00013130	2021	2021	0
PgCP_00013100	2309	2309	0
PgCP_00013101	2226	2226	0
PgCP_00013102	3490	3490	0
PgCP_00013103	3482	3482	0
PgCP_00013146	663	663	0
PgCP_00013104	2102	2102	0
PgCP_00013105	5628	5628	0
PgCP_00013147	1569	1569	0
PgCP_00013131	1793	1793	0
PgCP_00013132	1791	1791	0
PgCP_00013133	3089	3089	0
PgCP_00013106	3008	3008	0
PgCP_00013134	2430	2430	0
PgCP_00013107	1535	1535	0
PgCP_00013108	1834	1834	0
PgCP_00013148	3814	3814	0
PgCP_00013135	1840	1840	0
PgCP_00013136	1101	1101	0
PgCP_00013109	2737	2737	0
PgCP_00013110	1115	1115	0
PgCP_00013111	3201	3201	0
PgCP_00013112	1376	1376	0
PgCP_00013137	1855	1855	0
PgCP_00013139	2406	2406	0
PgCP_00013140	2275	2275	0
PgCP_00013141	2479	2479	0
PgCP_00013145	906	906	0
PgCP_00013124	4457	4457	0
PgCP_00013125	3926	3926	0
PgCP_00013126	4241	4241	0
PgCP_00013127	4100	4100	0
PgCP_00013151	1975	1974	0
PgCP_00013170	1346	1346	0
PgCP_00013171	1240	1240	0
PgCP_00013172	1224	1224	0
PgCP_00013173	904	904	0
PgCP_00013174	798	798	0
PgCP_00013175	784	784	0
PgCP_00013180	1447	1447	0
PgCP_00013183	1354	1354	0
PgCP_00013190	877	877	0
PgCP_00013191	1182	1182	0
PgCP_00013184	3595	3595	0
PgCP_00013185	3459	3459	0
PgCP_00013186	3289	3289	0
PgCP_00013187	3370	3370	0
PgCP_00013188	1984	1984	0
PgCP_00013189	1552	1552	0
PgCP_00013193	1258	1258	0
PgCP_00013194	1490	1490	0
PgCP_00013195	1484	1484	0
PgCP_00013201	993	993	0
PgCP_00013200	2154	2154	0
PgCP_00013203	2381	2381	0
PgCP_00013204	1144	1144	0
PgCP_00013205	1641	1641	0
PgCP_00013206	1076	1076	0
PgCP_00013234	2246	2246	0
PgCP_00013207	4479	4479	0
PgCP_00013208	4497	4497	0
PgCP_00013209	4358	4358	0
PgCP_00013210	4460	4460	0
PgCP_00013211	4353	4353	0
PgCP_00013212	2738	2737	0
PgCP_00013213	2694	2693	0
PgCP_00013225	1421	1421	0
PgCP_00013214	1362	1361	0
PgCP_00013215	1101	1100	0
PgCP_00013235	2469	2469	0
PgCP_00013226	973	972	0
PgCP_00013227	933	933	0
PgCP_00013228	1100	1100	0
PgCP_00013229	1830	1830	0
PgCP_00013230	1097	1097	0
PgCP_00013231	558	558	0
PgCP_00013232	551	551	0
PgCP_00013241	2605	2605	0
PgCP_00013236	2567	2567	0
PgCP_00013237	2910	2910	0
PgCP_00013238	2818	2818	0
PgCP_00013239	2924	2924	0
PgCP_00013240	2804	2804	0
PgCP_00013242	1242	1242	0
PgCP_00013243	2165	2165	0
PgCP_00013246	822	822	0
PgCP_00013244	2487	2487	0
PgCP_00013245	3086	3086	0
PgCP_00013248	1761	1761	0
PgCP_00013250	3238	3238	0
PgCP_00013256	2813	2813	0
PgCP_00013262	938	938	0
PgCP_00013268	707	707	0
PgCP_00013269	1443	1443	0
PgCP_00013270	1315	1315	0
PgCP_00013287	1392	1392	0
PgCP_00013285	956	956	0
PgCP_00013286	623	623	0
PgCP_00013294	1395	1395	0
PgCP_00013289	1788	1788	0
PgCP_00013290	844	844	0
PgCP_00013291	1065	1065	0
PgCP_00013296	935	935	0
PgCP_00013292	4099	4099	0
PgCP_00013298	732	732	0
PgCP_00013300	1718	1718	0
PgCP_00013303	1275	1275	0
PgCP_00013309	1416	1416	0
PgCP_00013310	1611	1611	0
PgCP_00013311	1621	1621	0
PgCP_00013312	1627	1627	0
PgCP_00013313	1546	1546	0
PgCP_00013314	1552	1552	0
PgCP_00013315	1554	1554	0
PgCP_00013316	1554	1554	0
PgCP_00013317	1554	1554	0
PgCP_00013318	1520	1520	0
PgCP_00013319	1546	1546	0
PgCP_00013320	1561	1561	0
PgCP_00013321	1546	1546	0
PgCP_00013324	4113	4113	0
PgCP_00013325	4407	4407	0
PgCP_00013326	4482	4482	0
PgCP_00013329	848	848	0
PgCP_00013330	7300	7300	0
PgCP_00013331	5988	5988	0
PgCP_00013327	8223	8223	0
PgCP_00013328	8207	8207	0
PgCP_00013336	2649	2649	0
PgCP_00013334	4065	4065	0
PgCP_00013337	1052	1052	0
PgCP_00013338	1534	1534	0
PgCP_00013339	1206	1206	0
PgCP_00013348	1989	1989	0
PgCP_00013345	1830	1830	0
PgCP_00013346	1763	1763	0
PgCP_00013347	1141	1141	0
PgCP_00013349	3933	3933	0
PgCP_00013350	2725	2725	0
PgCP_00013351	2051	2051	0
PgCP_00013352	1401	1401	0
PgCP_00013353	1286	1286	0
PgCP_00013354	1393	1393	0
PgCP_00013355	1320	1320	0
PgCP_00013357	867	867	0
PgCP_00013358	2311	2311	0
PgCP_00013359	2016	2016	0
PgCP_00013360	2011	2011	0
PgCP_00013361	1590	1590	0
PgCP_00013362	1584	1584	0
PgCP_00013363	1303	1303	0
PgCP_00013364	1294	1294	0
PgCP_00013365	1294	1294	0
PgCP_00013366	2345	2345	0
PgCP_00013377	2726	2726	0
PgCP_00013378	2338	2338	0
PgCP_00013372	651	651	0
PgCP_00013373	1049	1049	0
PgCP_00013379	873	873	0
PgCP_00013375	2268	2268	0
PgCP_00013380	2591	2591	0
PgCP_00013381	2779	2779	0
PgCP_00013382	2533	2533	0
PgCP_00013383	2344	2344	0
PgCP_00013384	2407	2407	0
PgCP_00013385	2420	2420	0
PgCP_00013386	2314	2314	0
PgCP_00013387	1760	1759	0
PgCP_00013388	1882	1881	0
PgCP_00013389	2305	2304	0
PgCP_00013390	2655	2654	0
PgCP_00013391	1456	1455	0
PgCP_00013392	2407	2406	0
PgCP_00013395	100	100	0
PgCP_00013397	701	701	0
PgCP_00013399	850	850	0
PgCP_00013401	2355	2355	0
PgCP_00013400	1009	1009	0
PgCP_00013402	1914	1914	0
PgCP_00013403	1177	1177	0
PgCP_00013404	2384	2384	0
PgCP_00013405	1672	1672	0
PgCP_00013406	2385	2385	0
PgCP_00013407	2157	2157	0
PgCP_00013408	2153	2153	0
PgCP_00013409	2072	2072	0
PgCP_00013410	2365	2365	0
PgCP_00013411	1663	1663	0
PgCP_00013412	1803	1803	0
PgCP_00013413	989	989	0
PgCP_00013414	1883	1883	0
PgCP_00013417	2644	2644	0
PgCP_00013418	2682	2682	0
PgCP_00013421	862	862	0
PgCP_00013419	1233	1233	0
PgCP_00013423	1476	1476	0
PgCP_00013424	1384	1384	0
PgCP_00013425	1427	1427	0
PgCP_00013427	1349	1349	0
PgCP_00013426	1767	1767	0
PgCP_00013428	736	736	0
PgCP_00013429	739	739	0
PgCP_00013431	3805	3805	0
PgCP_00013432	3766	3766	0
PgCP_00013433	3793	3793	0
PgCP_00013434	3683	3683	0
PgCP_00013435	3619	3619	0
PgCP_00013436	900	900	0
PgCP_00013437	2120	2120	0
PgCP_00013442	1300	1300	0
PgCP_00013444	1130	1130	0
PgCP_00013447	605	605	0
PgCP_00013448	2945	2945	0
PgCP_00013449	1957	1957	0
PgCP_00013450	1144	1144	0
PgCP_00013451	732	732	0
PgCP_00013465	990	990	0
PgCP_00013452	2178	2178	0
PgCP_00013453	2214	2214	0
PgCP_00013454	673	673	0
PgCP_00013455	2144	2144	0
PgCP_00013456	1734	1734	0
PgCP_00013458	860	860	0
PgCP_00013459	949	949	0
PgCP_00013460	2902	2902	0
PgCP_00013461	2279	2279	0
PgCP_00013462	3178	3178	0
PgCP_00013463	2027	2027	0
PgCP_00013464	2223	2223	0
PgCP_00013466	1650	1650	0
PgCP_00013467	596	596	0
PgCP_00013472	800	800	0
PgCP_00013468	371	371	0
PgCP_00013469	358	358	0
PgCP_00013470	1173	1173	0
PgCP_00013471	1201	1201	0
PgCP_00013488	4536	4536	0
PgCP_00013489	5399	5399	0
PgCP_00013490	5610	5610	0
PgCP_00013491	6471	6471	0
PgCP_00013492	917	917	0
PgCP_00013493	913	913	0
PgCP_00013482	714	714	0
PgCP_00013483	1484	1484	0
PgCP_00013484	3181	3181	0
PgCP_00013485	1464	1464	0
PgCP_00013486	1443	1443	0
PgCP_00013487	1306	1306	0
PgCP_00013497	1225	1225	0
PgCP_00013498	1225	1225	0
PgCP_00013500	1139	1139	0
PgCP_00013501	960	960	0
PgCP_00013494	886	886	0
PgCP_00013499	1204	1204	0
PgCP_00013504	1341	1341	0
PgCP_00013505	1403	1403	0
PgCP_00013506	1671	1671	0
PgCP_00013509	1080	1080	0
PgCP_00013514	249	249	0
PgCP_00013511	2260	2260	0
PgCP_00013512	1769	1769	0
PgCP_00013513	1787	1787	0
PgCP_00013516	2854	2853	0
PgCP_00013517	2935	2935	0
PgCP_00013518	1146	1146	0
PgCP_00013519	4275	4275	0
PgCP_00013520	3907	3907	0
PgCP_00013523	1043	1043	0
PgCP_00013525	872	872	0
PgCP_00013522	1347	1347	0
PgCP_00013526	812	812	0
PgCP_00013527	714	714	0
PgCP_00013531	732	732	0
PgCP_00013532	1004	1004	0
PgCP_00013533	1052	1052	0
PgCP_00013534	1249	1249	0
PgCP_00013535	931	931	0
PgCP_00013537	3908	3908	0
PgCP_00013538	4339	4339	0
PgCP_00013539	4355	4355	0
PgCP_00013540	1367	1367	0
PgCP_00013541	1786	1786	0
PgCP_00013542	1886	1886	0
PgCP_00013544	941	941	0
PgCP_00013545	991	991	0
PgCP_00013546	2107	2107	0
PgCP_00013547	3597	3597	0
PgCP_00013548	486	486	0
PgCP_00013550	2156	2156	0
PgCP_00013551	2442	2442	0
PgCP_00013552	2429	2429	0
PgCP_00013553	2163	2163	0
PgCP_00013554	2176	2176	0
PgCP_00013555	2166	2166	0
PgCP_00013556	1401	1401	0
PgCP_00013557	2727	2727	0
PgCP_00013558	1994	1994	0
PgCP_00013559	1078	1078	0
PgCP_00013560	1226	1226	0
PgCP_00013561	2460	2409	0
PgCP_00013563	1661	1661	0
PgCP_00013564	2782	2782	0
PgCP_00013565	1655	1655	0
PgCP_00013566	2735	2735	0
PgCP_00013567	1670	1670	0
PgCP_00013568	2728	2728	0
PgCP_00013569	1656	1656	0
PgCP_00013570	1235	1235	0
PgCP_00013571	2922	2922	0
PgCP_00013572	1380	1380	0
PgCP_00013573	1509	1509	0
PgCP_00013574	1832	1831	0
PgCP_00013575	1131	1131	0
PgCP_00013576	2591	2591	0
PgCP_00013577	3124	3124	0
PgCP_00013578	2249	2249	0
PgCP_00013597	424	424	0
PgCP_00013580	1168	1168	0
PgCP_00013602	1130	1130	0
PgCP_00013581	3427	3427	0
PgCP_00013583	2105	2105	0
PgCP_00013584	2110	2110	0
PgCP_00013585	2315	2315	0
PgCP_00013603	1304	1304	0
PgCP_00013586	3530	3530	0
PgCP_00013604	1921	1921	0
PgCP_00013598	1968	1968	0
PgCP_00013589	892	892	0
PgCP_00013590	1061	1061	0
PgCP_00013591	1115	1115	0
PgCP_00013592	1244	1244	0
PgCP_00013593	1174	1174	0
PgCP_00013594	2200	2200	0
PgCP_00013595	2036	2036	0
PgCP_00013599	1748	1748	0
PgCP_00013611	1268	1268	0
PgCP_00013612	1932	1932	0
PgCP_00013607	3379	3379	0
PgCP_00013606	728	728	0
PgCP_00013608	3905	3905	0
PgCP_00013609	3675	3675	0
PgCP_00013610	3724	3724	0
PgCP_00013613	2862	2862	0
PgCP_00013614	1694	1694	0
PgCP_00013615	2890	2890	0
PgCP_00013616	3422	3422	0
PgCP_00013617	3057	3057	0
PgCP_00013618	2497	2497	0
PgCP_00013619	1848	1848	0
PgCP_00013620	2416	2416	0
PgCP_00013621	1217	1217	0
PgCP_00013622	1159	1159	0
PgCP_00013623	1215	1215	0
PgCP_00013624	2258	2258	0
PgCP_00013625	1948	1948	0
PgCP_00013626	1896	1896	0
PgCP_00013635	1022	1022	0
PgCP_00013633	3805	3805	0
PgCP_00013634	3611	3611	0
PgCP_00013640	1167	1167	0
PgCP_00013641	1305	1305	0
PgCP_00013642	4852	4852	0
PgCP_00013643	4631	4631	0
PgCP_00013644	6905	6905	0
PgCP_00013645	3432	3432	0
PgCP_00013646	3432	3432	0
PgCP_00013647	3411	3411	0
PgCP_00013648	5176	5176	0
PgCP_00013649	3490	3490	0
PgCP_00013650	3490	3490	0
PgCP_00013651	3464	3464	0
PgCP_00013652	3464	3464	0
PgCP_00013653	3490	3490	0
PgCP_00013654	5249	5249	0
PgCP_00013655	5249	5249	0
PgCP_00013656	5249	5249	0
PgCP_00013657	1308	1308	0
PgCP_00013658	1276	1276	0
PgCP_00013659	1059	1059	0
PgCP_00013660	2180	2180	0
PgCP_00013661	1455	1455	0
PgCP_00013662	1459	1459	0
PgCP_00013663	1972	1972	0
PgCP_00013665	1423	1423	0
PgCP_00013666	866	866	0
PgCP_00013667	1964	1964	0
PgCP_00013668	1330	1330	0
PgCP_00013669	2836	2836	0
PgCP_00013670	2698	2698	0
PgCP_00013677	6502	6502	0
PgCP_00013671	5969	5969	0
PgCP_00013672	3919	3919	0
PgCP_00013673	3968	3968	0
PgCP_00013674	2852	2852	0
PgCP_00013675	4805	4805	0
PgCP_00013676	2200	2200	0
PgCP_00013678	1706	1706	0
PgCP_00013679	1978	1978	0
PgCP_00013680	1991	1991	0
PgCP_00013681	1835	1835	0
PgCP_00013682	1861	1861	0
PgCP_00013684	858	858	0
PgCP_00013685	1050	1050	0
PgCP_00013686	748	748	0
PgCP_00013688	1852	1852	0
PgCP_00013689	1828	1828	0
PgCP_00013694	2435	2435	0
PgCP_00013690	1952	1952	0
PgCP_00013695	1245	1245	0
PgCP_00013691	1885	1885	0
PgCP_00013692	1880	1880	0
PgCP_00013693	2203	2203	0
PgCP_00013699	1398	1398	0
PgCP_00013696	1910	1910	0
PgCP_00013697	2158	2158	0
PgCP_00013698	481	481	0
PgCP_00013708	10549	10549	0
PgCP_00013709	1742	1742	0
PgCP_00013704	3304	3304	0
PgCP_00013710	4102	4102	0
PgCP_00013705	3328	3328	0
PgCP_00013706	3594	3594	0
PgCP_00013711	1260	1260	0
PgCP_00013713	2269	2269	0
PgCP_00013715	6717	6717	0
PgCP_00013716	5654	5654	0
PgCP_00013721	1162	1162	0
PgCP_00013722	1113	1113	0
PgCP_00013723	1201	1201	0
PgCP_00013724	1293	1293	0
PgCP_00013725	1435	1435	0
PgCP_00013717	702	702	0
PgCP_00013718	1593	1593	0
PgCP_00013719	1555	1555	0
PgCP_00013720	724	724	0
PgCP_00013734	638	638	0
PgCP_00013729	1459	1459	0
PgCP_00013730	965	965	0
PgCP_00013731	1041	1041	0
PgCP_00013732	752	752	0
PgCP_00013733	726	726	0
PgCP_00013726	2004	2004	0
PgCP_00013727	2257	2257	0
PgCP_00013728	1899	1899	0
PgCP_00013741	2225	2225	0
PgCP_00013742	2269	2269	0
PgCP_00013743	2429	2429	0
PgCP_00013744	2328	2328	0
PgCP_00013745	636	636	0
PgCP_00013746	851	851	0
PgCP_00013736	754	754	0
PgCP_00013737	1555	1555	0
PgCP_00013738	786	786	0
PgCP_00013739	769	769	0
PgCP_00013740	751	751	0
PgCP_00013748	1707	1707	0
PgCP_00013749	8133	8133	0
PgCP_00013750	488	488	0
PgCP_00013751	3440	3440	0
PgCP_00013754	758	758	0
PgCP_00013752	3181	3181	0
PgCP_00013756	3271	3271	0
PgCP_00013757	3983	3983	0
PgCP_00013758	6081	6081	0
PgCP_00013760	2252	2252	0
PgCP_00013761	2255	2255	0
PgCP_00013762	2938	2938	0
PgCP_00013763	2383	2383	0
PgCP_00013764	2336	2336	0
PgCP_00013765	2254	2254	0
PgCP_00013766	2320	2320	0
PgCP_00013767	2329	2329	0
PgCP_00013768	2251	2251	0
PgCP_00013769	1409	1409	0
PgCP_00013770	2397	2396	0
PgCP_00013771	2664	2662	0
PgCP_00013772	2333	2333	0
PgCP_00013775	1637	1637	0
PgCP_00013776	1753	1753	0
PgCP_00013777	1660	1660	0
PgCP_00013785	1144	1144	0
PgCP_00013786	1617	1616	0
PgCP_00013787	703	703	0
PgCP_00013788	922	922	0
PgCP_00013778	2620	2620	0
PgCP_00013779	1269	1269	0
PgCP_00013780	829	829	0
PgCP_00013789	3958	3958	0
PgCP_00013790	3613	3613	0
PgCP_00013791	3546	3546	0
PgCP_00013792	3537	3537	0
PgCP_00013793	3672	3672	0
PgCP_00013794	3744	3744	0
PgCP_00013795	3588	3588	0
PgCP_00013781	7773	7772	0
PgCP_00013782	7782	7781	0
PgCP_00013783	7769	7768	0
PgCP_00013784	7757	7756	0
PgCP_00013797	1043	1043	0
PgCP_00013798	1149	1149	0
PgCP_00013864	882	881	0
PgCP_00013799	1276	1276	0
PgCP_00013800	1124	1124	0
